date,num1,num2,num3,num4,num5,num6,num7,temp,temp_diff,pressure,pressure_diff,humidity,humidity_diff,moon_age,moon_sin,moon_cos
2018/3/12,10,16,20,26,33,36,41,11.5,0.6,1018.8,5.2,53,-14,25.17,-0.8,0.6
2018/3/15,3,8,16,19,25,26,32,17.3,0.4,1010.7,-5.6,61,3,28.17,-0.29,0.96
2018/3/19,9,20,26,29,30,34,42,15.3,1.1,1010.8,-7.1,65,7,2.64,0.53,0.85
2018/3/22,4,11,15,20,24,43,10,12.6,9.7,993.8,-18.8,83,-17,5.64,0.93,0.36
2018/3/26,3,8,13,14,31,37,6,16.5,1.9,1014.7,-3.1,58,9,9.64,0.89,-0.46
2018/3/29,1,6,27,33,35,43,15,18.6,-0.3,1008.8,-3.4,65,4,12.64,0.44,-0.9
2018/4/2,5,20,26,27,28,33,12,18.9,1.9,1013.5,1.2,69,2,16.64,-0.39,-0.92
2018/4/5,3,12,16,23,25,28,17,12.8,-9.9,1016.5,11.8,74,21,19.64,-0.86,-0.51
2018/4/9,4,18,31,33,34,41,9,17,3.8,1009.9,-0.8,32,-2,23.64,-0.95,0.31
2018/4/12,8,11,15,22,35,36,30,18.8,0,1005.2,0.2,56,-5,26.64,-0.58,0.82
2018/4/16,9,10,11,33,39,42,25,14.9,-3.8,1015,18.8,60,-14,1.11,0.23,0.97
2018/4/19,9,10,24,30,35,40,38,18.2,3.9,1011.4,-0.1,71,-9,4.11,0.77,0.64
2018/4/23,1,11,14,27,39,42,32,16.1,-6.2,1017.6,4.9,78,15,8.11,0.99,-0.15
2018/4/26,4,9,13,32,37,38,42,18.8,-0.9,1009.5,13.6,63,-31,11.11,0.7,-0.71
2018/4/30,18,20,22,26,34,37,4,21.4,0.1,1010.8,-2.2,66,-4,15.11,-0.07,-1
2018/5/3,3,15,18,23,31,37,34,22.7,2.7,994.1,-13.7,59,-23,18.11,-0.65,-0.76
2018/5/7,7,19,21,28,40,41,3,15.6,-6.6,1002.3,-3.9,100,52,22.11,-1,-0.01
2018/5/10,5,6,9,11,16,35,22,12.1,-1.5,1014.1,0.8,92,13,25.11,-0.81,0.59
2018/5/14,12,16,20,22,31,43,33,24.2,7.6,1004.4,-1,34,-66,29.11,-0.09,1
2018/5/17,3,4,18,28,34,36,6,25.6,1.6,1002.9,-3.7,72,16,2.58,0.52,0.85
2018/5/21,4,10,16,17,20,24,31,23,5.6,1015.9,-0.4,42,-5,6.58,0.99,0.17
2018/5/24,1,9,11,21,29,36,7,23,4.8,1002,-2.1,73,-27,9.58,0.89,-0.45
2018/5/28,3,7,9,15,29,40,17,23.2,0.3,1010.2,2.4,66,-6,13.58,0.25,-0.97
2018/5/31,1,4,10,11,24,28,29,20.6,1.7,1001.6,-7.8,82,-15,16.58,-0.38,-0.93
2018/6/4,1,26,27,30,37,38,4,25,0.7,1011.3,-1.9,57,7,20.58,-0.94,-0.33
2018/6/7,4,14,17,21,24,39,7,24.7,6.4,1009.6,0,67,-32,23.58,-0.95,0.3
2018/6/11,7,8,13,36,38,42,6,19,-0.5,989.4,-16.8,100,0,27.58,-0.4,0.91
2018/6/14,11,32,37,39,41,42,43,20.4,-3.2,1007.6,6.7,76,1,1.05,0.22,0.98
2018/6/18,9,21,23,34,37,38,40,19.9,-1,1007.7,-4.7,94,23,5.05,0.88,0.48
2018/6/21,8,9,19,24,35,43,11,23.1,2,999.4,0.4,85,-15,8.05,0.99,-0.14
2018/6/25,6,9,16,24,29,37,3,28.9,5.6,1008.7,6.5,61,-24,12.05,0.55,-0.84
2018/6/28,18,24,27,32,35,41,10,27.9,-0.4,1003.7,1.8,74,4,15.05,-0.06,-1
2018/7/2,2,6,8,12,13,17,1,29.6,1.3,1008.9,-5.2,70,4,19.05,-0.79,-0.61
2018/7/5,1,18,29,30,31,37,35,27.5,-0.5,1002,2.4,73,1,22.05,-1,-0.02
2018/7/9,2,5,15,27,30,35,11,28.5,0.6,1015.4,2.1,78,6,26.05,-0.68,0.74
2018/7/12,7,14,18,26,28,39,2,27.7,-2.2,1009,-1.1,79,10,29.05,-0.1,0.99
2018/7/16,14,23,31,37,39,43,32,30.3,0.4,1008.1,0.1,76,4,3.52,0.68,0.73
2018/7/19,5,11,15,16,23,32,4,30.4,-1.3,1007.1,1.1,72,2,6.52,0.98,0.18
2018/7/23,1,2,7,29,34,42,41,32.4,0.4,1001.6,-2.6,63,-5,10.52,0.79,-0.62
2018/7/26,4,6,15,22,30,42,7,27.5,-1.6,1006.1,-0.1,58,-13,13.52,0.26,-0.96
2018/7/30,3,12,24,28,38,39,10,29,-0.5,1005.1,1.1,76,5,17.52,-0.55,-0.83
2018/8/2,3,18,25,26,32,33,27,32.5,0,1001.7,2.1,65,5,20.52,-0.94,-0.34
2018/8/6,6,7,9,16,30,41,22,27.9,-3.5,1002,2.4,79,8,24.52,-0.88,0.48
2018/8/9,4,7,25,30,34,43,38,29.5,4.6,995.4,-0.1,75,-25,27.52,-0.42,0.91
2018/8/13,7,10,24,33,35,42,43,24.8,-3.6,1008.9,1.7,100,18,1.99,0.41,0.91
2018/8/16,6,25,30,38,40,42,17,29.7,0.3,1001.9,-6.6,68,-3,4.99,0.87,0.49
2018/8/20,4,6,19,36,38,40,28,25.7,0.6,1009.9,-1,80,25,8.99,0.94,-0.33
2018/8/23,7,11,23,36,38,41,37,29.9,0,1009.8,-0.2,74,9,11.99,0.56,-0.83
2018/8/27,6,25,27,28,30,43,14,28.9,-3.1,1008.4,2.8,78,10,15.99,-0.26,-0.97
2018/8/30,6,9,10,15,34,39,3,29.5,2.7,1006.4,-3.2,70,-13,18.99,-0.78,-0.62
2018/9/3,24,32,34,36,41,43,23,24,1.2,1007.2,-3.7,97,1,22.99,-0.98,0.18
2018/9/6,9,24,25,27,34,36,14,28,-0.1,1005.4,6.4,63,1,25.99,-0.68,0.73
2018/9/10,12,23,26,29,36,37,15,23.2,-4.7,1009.7,-1.6,100,28,0.46,0.1,1
2018/9/13,13,24,25,26,32,39,6,23.6,2.1,1016.4,-3.6,79,13,3.46,0.67,0.74
2018/9/17,5,12,21,31,36,43,27,24.1,0.8,1008.7,-0.6,90,0,7.46,1,-0.02
2018/9/20,3,10,20,21,27,33,39,18.7,-4.6,1013.1,1.9,97,27,10.46,0.79,-0.61
2018/9/24,3,8,23,30,32,40,31,25.6,0.7,1011.3,-2.2,83,12,14.46,0.07,-1
2018/9/27,6,16,26,35,36,39,14,16.5,-1,1008.9,-5.2,98,-2,17.46,-0.54,-0.84
2018/10/1,6,10,13,19,32,43,22,25.1,4.8,995.9,-2.8,54,-46,21.46,-0.99,-0.15
2018/10/4,2,3,7,14,19,41,34,20.7,-0.7,1024.5,6.7,72,-5,24.46,-0.88,0.47
2018/10/8,9,10,19,21,28,30,43,21.2,-5.7,1012.4,6.5,74,21,28.46,-0.23,0.97
2018/10/11,4,6,12,16,17,34,28,23.1,-0.9,1009.1,-2.9,89,23,1.92,0.4,0.92
2018/10/15,10,24,31,40,41,43,33,19.1,1.5,1014.2,-3.2,79,-1,5.92,0.95,0.31
2018/10/18,2,3,13,28,32,37,7,17.5,-1.4,1014.3,4,76,3,8.92,0.95,-0.32
2018/10/22,5,6,10,24,29,40,26,18.3,-0.4,1020.5,2.9,57,11,12.92,0.38,-0.92
2018/10/25,1,7,8,17,25,42,11,19.3,-0.4,1015.8,4.4,57,-23,15.92,-0.24,-0.97
2018/10/29,8,18,23,26,33,38,34,16.6,-1.5,1006,-0.7,80,14,19.92,-0.89,-0.46
2018/11/1,2,3,9,12,30,41,21,14.8,-1.1,1017.1,6.2,48,2,22.92,-0.99,0.16
2018/11/5,2,3,13,22,23,30,27,20.8,6.1,1018.2,-0.4,76,-14,26.92,-0.53,0.85
2018/11/8,7,9,23,32,37,40,41,17.8,0.5,1021.6,0.6,76,24,0.39,0.08,1
2018/11/12,11,15,18,22,37,42,31,16.7,1.3,1009.4,-7.1,80,13,4.39,0.8,0.59
2018/11/15,2,19,24,32,36,43,30,13.5,-0.8,1020.2,5.8,55,2,7.39,1,0
2018/11/19,2,14,30,31,38,39,26,13.3,-1,1010.3,-5.1,96,24,11.39,0.66,-0.75
2018/11/22,5,15,18,22,33,40,6,9.9,-2.9,1006.4,-10.8,82,5,14.39,0.08,-1
2018/11/26,2,9,15,22,26,35,5,14.8,4.1,1021.8,2.9,74,-1,18.39,-0.7,-0.72
2018/11/29,1,2,7,14,29,43,40,13.5,-3.4,1016.9,4.5,65,1,21.39,-0.99,-0.16
2018/12/3,10,16,19,34,35,39,4,15,3.8,1020.9,-6.2,68,8,25.39,-0.77,0.64
2018/12/6,4,5,11,19,31,34,43,10,-7.2,1008.4,-10.6,99,41,28.39,-0.24,0.97
2018/12/10,3,6,21,28,29,34,15,6.2,-1.4,1025.7,3.7,50,9,2.86,0.57,0.82
2018/12/13,2,6,23,25,30,31,35,5.6,-4.9,1017.7,8.4,92,37,5.86,0.95,0.32
2018/12/17,1,10,15,33,34,42,39,8.8,4.1,1001.7,-15.1,83,14,9.86,0.86,-0.5
2018/12/20,6,15,18,20,26,29,9,9.9,-0.3,1016.4,5.7,67,17,12.86,0.39,-0.92
2018/12/24,9,12,15,16,26,39,34,6.9,-2.9,1016.5,8.5,36,-61,16.86,-0.43,-0.9
2018/12/27,1,4,9,16,23,31,42,8.9,-1.7,1002.7,-7.7,63,12,19.86,-0.88,-0.47
2019/1/7,2,8,10,12,19,23,16,6.6,0.2,1017,1.1,38,0,1.33,0.28,0.96
2019/1/10,8,16,20,28,37,43,29,3.2,-1.2,1011,-9.3,47,11,4.33,0.8,0.6
2019/1/14,1,15,26,27,29,33,18,6.2,-0.6,1020.6,4.1,51,-8,8.33,0.98,-0.2
2019/1/17,5,10,22,27,38,42,36,7.5,-0.3,1004.4,-6.6,65,30,11.33,0.67,-0.75
2019/1/21,8,10,11,18,36,43,7,6.1,-3.4,1007,7.8,37,-6,15.33,-0.12,-0.99
2019/1/24,1,2,14,19,21,33,43,5.6,-2.4,1012,6.5,36,-29,18.33,-0.69,-0.73
2019/1/28,2,16,19,32,34,42,33,10.3,4.6,1004.1,-12.2,43,4,22.33,-1,0.04
2019/1/31,7,8,9,10,20,38,16,7.2,0.7,1001.5,-17.2,81,13,25.33,-0.78,0.63
2019/2/4,8,14,18,22,28,29,5,11.2,1.4,1010.3,-1.5,39,-19,29.33,-0.04,1
2019/2/7,5,6,9,15,19,36,22,14.5,7.9,1001.9,-6.4,60,-39,2.8,0.56,0.83
2019/2/11,2,11,12,19,21,24,36,4.2,-1,1019,-3.7,87,54,6.8,0.99,0.12
2019/2/14,4,25,27,28,32,41,26,5.4,-1.5,1022.9,5,32,-27,9.8,0.87,-0.49
2019/2/18,5,15,27,29,34,37,12,9.9,2.2,1021.6,7.7,62,33,13.8,0.2,-0.98
2019/2/21,4,6,10,16,24,43,12,12,-2,1015.6,7,32,-43,16.8,-0.42,-0.91
2019/2/25,2,3,8,15,19,28,21,12.4,0.8,1009.2,-8.5,78,16,20.8,-0.96,-0.28
2019/2/28,9,15,23,27,29,40,28,7.5,-1.2,1007.6,-13,100,41,23.8,-0.94,0.34
2019/3/4,6,8,14,18,25,41,9,7.2,0.7,1001.5,-10.1,97,-3,27.8,-0.36,0.93
2019/3/7,4,9,10,16,17,42,23,7.9,-4.3,1000.9,-9,98,15,1.27,0.27,0.96
2019/3/11,3,4,12,18,28,38,32,12.6,-1.5,993.4,-18.4,81,7,5.27,0.9,0.43
2019/3/14,8,16,19,28,36,39,1,8.4,-4.8,1015.7,14,41,14,8.27,0.98,-0.19
2019/3/18,2,5,23,36,37,41,43,11.8,0.8,1017.4,6.1,59,18,12.27,0.51,-0.86
2019/3/21,5,13,14,16,25,27,3,18.4,1.1,999.6,-14.9,75,38,15.27,-0.11,-0.99
2019/3/25,4,7,14,20,31,41,32,12.6,2.3,1012,-0.4,51,22,19.27,-0.82,-0.57
2019/3/28,14,15,17,29,31,39,10,13.1,-3.5,1006.6,2.3,48,9,22.27,-1,0.03
2019/4/1,3,8,11,14,22,41,34,8.6,-3.7,1007.6,4.4,69,3,26.27,-0.64,0.77
2019/4/4,6,11,17,20,34,35,10,13.4,3.9,1008.3,-5.6,46,14,29.27,-0.05,1
2019/4/8,12,15,25,32,41,43,7,7.6,-9.9,1005,4.3,95,42,3.74,0.71,0.7
2019/4/11,8,22,24,30,40,41,2,11.5,7.4,1007.1,2.8,42,-58,6.74,0.99,0.14
2019/4/15,4,5,6,7,24,28,30,17.5,1.2,1006.5,-5.5,20,-39,10.74,0.76,-0.66
2019/4/18,3,5,10,21,33,39,8,18.1,2.6,1008.8,-2.2,61,1,13.74,0.22,-0.98
2019/4/22,1,10,13,18,20,41,11,19.9,1,1011.6,3.2,67,-9,17.74,-0.59,-0.81
2019/4/25,1,4,5,19,23,35,36,22.1,2.7,998.8,-12,84,3,20.74,-0.96,-0.29
2019/4/29,2,5,21,22,31,38,28,15.9,1.5,1017.6,-1.6,65,10,24.74,-0.85,0.52
2019/5/2,2,5,22,31,32,43,27,19.4,1.7,1004.4,8.5,40,-60,27.74,-0.37,0.93
2019/5/6,1,7,13,24,40,43,20,19.3,-1.4,1006,-9.3,62,3,2.21,0.45,0.89
2019/5/9,1,10,15,24,35,43,9,20.1,1.3,1003.5,-3.5,43,6,5.21,0.9,0.45
2019/5/13,1,2,19,21,24,37,32,19.8,1.9,1015.3,1.3,69,6,9.21,0.93,-0.38
2019/5/16,1,3,24,26,29,33,42,20.8,1.4,1012.7,-0.2,61,-12,12.21,0.52,-0.86
2019/5/20,2,4,5,16,19,38,25,21.3,0.6,1011,-7.3,71,8,16.21,-0.3,-0.95
2019/5/23,8,9,12,25,26,28,32,23.3,2.2,1004.9,1.6,47,4,19.21,-0.81,-0.59
2019/5/27,2,4,9,15,18,39,24,28,0.6,1008.2,-4.2,45,-3,23.21,-0.97,0.22
2019/5/30,3,6,13,32,38,43,40,22.2,1.3,1009.8,8,54,-12,26.21,-0.65,0.76
2019/6/3,9,20,28,35,41,43,23,23,-0.1,1007.6,0.6,66,3,0.68,0.14,0.99
2019/6/6,4,11,14,15,20,38,35,27.5,4.1,1008,1.2,61,-13,3.68,0.71,0.71
2019/6/10,11,27,29,30,37,38,33,15.9,-1.5,1002.7,-3.3,100,8,7.68,1,-0.06
2019/6/13,9,10,12,15,29,37,11,22.9,3,1009.5,3.8,69,0,10.68,0.76,-0.65
2019/6/17,6,16,21,23,26,42,43,26.3,-1.7,1007,16.4,35,-1,14.68,0.02,-1
2019/6/20,10,11,13,28,34,39,35,25.3,0.6,1003.2,1.7,70,-6,17.68,-0.58,-0.81
2019/6/24,3,12,23,31,36,42,43,19.9,-1.7,1009.5,6.6,92,10,21.68,-1,-0.1
2019/6/27,6,9,12,19,40,42,7,26.3,0.5,1002.2,-7.4,78,11,24.68,-0.86,0.51
2019/7/1,7,11,26,32,42,43,24,23.2,0.8,1001.4,4.9,99,-1,28.68,-0.18,0.98
2019/7/4,8,9,35,36,42,43,22,21.8,-3.8,1002.6,-4.7,90,8,2.15,0.44,0.9
2019/7/8,5,16,18,27,30,43,25,21.7,2.5,1005.6,1.4,78,-22,6.15,0.97,0.26
2019/7/11,3,7,11,15,23,41,21,19.2,-2.8,1010.3,0,99,23,9.15,0.93,-0.37
2019/7/15,9,18,19,21,25,26,7,22.2,0.6,1006.4,6.6,85,-15,13.15,0.34,-0.94
2019/7/18,23,29,34,35,40,43,42,26.9,1.3,1009.6,-0.8,82,5,16.15,-0.29,-0.96
2019/7/22,7,20,21,33,41,43,8,23.8,-2.4,1006.7,-4.1,94,8,20.15,-0.91,-0.41
2019/7/25,8,10,26,31,34,39,36,28.5,0.6,1006.7,2.3,81,6,23.15,-0.98,0.21
2019/7/29,2,13,23,24,25,33,36,29.4,1.1,1008.8,-0.2,79,-6,27.15,-0.49,0.87
2019/8/1,10,24,26,33,36,42,28,32.1,1.3,1007.5,-0.6,71,-4,0.62,0.13,0.99
2019/8/5,1,3,10,27,34,41,22,31.1,0.7,1008.1,-0.2,74,7,4.62,0.83,0.55
2019/8/8,2,17,29,37,38,39,5,30.4,0.1,1005.2,-1.1,74,1,7.62,1,-0.05
2019/8/12,3,4,6,19,23,24,42,30.3,0.4,1004.4,-0.6,75,-2,11.62,0.62,-0.78
2019/8/15,20,24,27,29,34,35,43,27.2,-2.7,998.1,-4.6,96,20,14.62,0.03,-1
2019/8/19,10,13,19,28,33,39,15,28.1,-3,1008.2,3.5,82,20,18.62,-0.73,-0.68
2019/8/22,2,17,24,26,34,43,32,26.9,-1.3,1006.6,0.2,85,13,21.62,-0.99,-0.11
2019/8/26,5,6,8,20,22,25,13,26.4,-0.7,1010.4,3.8,65,-7,25.62,-0.74,0.67
2019/8/29,8,14,17,25,36,41,23,29.5,3.9,1003.5,0.7,71,-20,28.62,-0.19,0.98
2019/9/2,2,5,7,20,25,28,3,29.6,0.4,1012.4,-2.1,69,-1,3.09,0.61,0.79
2019/9/5,2,19,24,25,32,42,8,27.5,3.4,1014.3,-1.8,76,-3,6.09,0.96,0.27
2019/9/9,7,13,17,21,24,26,12,29.2,-1,1006,-1.8,88,13,10.09,0.84,-0.54
2019/9/12,12,19,21,26,40,41,20,24.3,-2.9,1011.6,5.3,60,-40,13.09,0.35,-0.94
2019/9/16,1,3,7,34,39,40,33,23.9,-3.3,998.4,-6.8,98,29,17.09,-0.47,-0.88
2019/9/19,2,9,10,15,24,36,13,23.7,4.1,1010.9,2.3,70,-30,20.09,-0.91,-0.42
2019/9/23,3,10,25,26,27,31,5,27.8,5.1,1002,-12.1,78,-7,24.09,-0.92,0.4
2019/9/26,4,21,32,35,42,43,15,23.3,-1.1,1023.4,5.9,71,6,27.09,-0.5,0.87
2019/9/30,5,10,11,12,21,37,41,25.6,0.4,1014.1,2.9,60,-24,1.56,0.33,0.95
2019/10/3,1,2,14,16,22,28,4,25.1,0.8,1010.8,-4.8,70,-4,4.56,0.82,0.57
2019/10/7,2,14,20,23,37,43,30,20.8,1.3,1017.2,-0.7,83,6,8.56,0.97,-0.25
2019/10/10,12,14,17,20,24,30,39,22.5,2,1014.6,0.6,62,1,11.56,0.63,-0.78
2019/10/14,11,24,29,36,37,42,13,16.5,-6.4,1015.6,1,98,47,15.56,-0.17,-0.99
2019/10/17,6,7,25,26,33,36,19,15.7,-1.4,1022.4,0.8,100,35,18.56,-0.72,-0.69
2019/10/21,1,24,28,33,35,42,27,18.1,-2.4,1016.5,0.5,72,-4,22.56,-1,0.09
2019/10/24,4,13,17,19,30,43,24,18.2,-1.8,1021,4.5,76,5,25.56,-0.75,0.66
2019/10/28,1,7,25,26,38,41,31,18.1,-0.3,1016.7,6.9,63,-21,0.03,0.01,1
2019/10/31,16,18,19,34,35,36,6,16.2,-0.3,1014.7,0.2,86,8,3.03,0.6,0.8
2019/11/4,4,8,13,18,21,23,22,15.4,-1.8,1012.2,1.7,71,-13,7.03,1,0.08
2019/11/7,4,7,9,12,20,28,3,19.8,6,1006.4,-5.1,49,-12,10.03,0.85,-0.53
2019/11/11,2,27,28,33,38,40,30,12.5,-2.8,1003.3,-8.3,97,30,14.03,0.16,-0.99
2019/11/14,4,5,15,32,33,43,13,16.8,4.2,1007.8,-7.1,35,-39,17.03,-0.46,-0.89
2019/11/18,3,5,12,16,38,42,6,19.8,5.7,1008,-14.3,66,25,21.03,-0.97,-0.24
2019/11/21,2,20,30,38,39,40,4,11.9,0.4,1028.9,8.8,48,10,24.03,-0.92,0.39
2019/11/25,2,4,16,21,22,40,9,17.4,0.3,1015.3,3.1,80,-20,28.03,-0.31,0.95
2019/11/28,3,7,17,18,30,36,33,6.8,-3.2,1019.7,3.8,85,-3,1.5,0.31,0.95
2019/12/2,3,11,24,25,37,40,14,10,2.3,1002.5,-17.4,97,25,5.5,0.92,0.39
2019/12/5,2,5,6,20,33,38,22,9.6,-0.3,1017.3,3,52,-23,8.5,0.97,-0.23
2019/12/9,11,17,23,28,34,41,4,7.8,-1.2,1023.8,1.9,60,9,12.5,0.46,-0.89
2019/12/12,1,7,20,31,41,42,28,11.6,-1.8,1012.3,1.7,37,-43,15.5,-0.15,-0.99
2019/12/16,12,22,24,33,35,42,36,8.9,-0.3,1024.2,-0.7,64,20,19.5,-0.85,-0.53
2019/12/19,12,21,35,36,40,43,39,8.8,-5.2,1016.3,5.5,88,28,22.5,-1,0.07
2019/12/23,2,4,8,10,22,33,28,7.7,0.8,1012.7,-2,80,-13,26.5,-0.6,0.8
2019/12/26,11,20,24,25,30,37,14,9.4,2.7,1008,-11,67,7,29.5,-0.01,1
2019/12/30,3,14,24,29,30,42,21,6.6,-2.5,1017.9,-9.2,80,34,3.97,0.75,0.66
2020/1/9,2,5,11,20,21,32,13,11.2,4.6,1009,15.6,36,-60,13.97,0.17,-0.99
2020/1/13,2,9,12,13,14,22,10,8.2,-0.2,1010,3.2,65,-4,17.97,-0.63,-0.78
2020/1/16,10,12,25,29,32,41,40,7.1,1.2,1018.3,5.1,48,-45,20.97,-0.97,-0.25
2020/1/20,6,19,20,26,34,38,4,7.7,0,1008.4,-3,56,5,24.97,-0.83,0.56
2020/1/23,24,25,26,27,34,36,3,6.2,0.6,1015.2,-8.1,94,35,27.97,-0.33,0.95
2020/1/27,2,6,10,20,24,43,34,6,0.9,1020.7,-2.3,62,-14,2.44,0.5,0.87
2020/1/30,17,19,29,31,37,39,35,12.3,0.1,994.7,-2.4,55,-37,5.44,0.92,0.4
2020/2/3,10,22,26,27,28,41,39,11.6,1.2,1010.9,-8.2,47,13,9.44,0.91,-0.42
2020/2/6,3,15,19,34,37,40,41,1.9,-7.1,1022.9,14.7,33,-3,12.44,0.48,-0.88
2020/2/10,1,10,12,22,34,43,23,6.1,2.1,1009.6,-4.5,49,17,16.44,-0.35,-0.94
2020/2/13,2,18,19,24,29,31,33,12.9,-0.5,1008.9,-10.5,72,16,19.44,-0.84,-0.55
2020/2/17,1,3,11,17,20,37,29,10.6,1.1,997.3,-4.8,54,-45,23.44,-0.96,0.27
2020/2/20,4,16,19,22,26,29,6,11.3,2.9,1025.2,2.3,56,8,26.44,-0.61,0.79
2020/2/24,2,17,19,24,28,29,7,11.8,1.8,1017,1.3,56,26,0.9,0.19,0.98
2020/2/27,3,6,10,15,29,30,4,6.9,-2.1,1016.7,5.3,32,-46,3.9,0.74,0.67
2020/3/2,5,7,8,18,22,26,24,7.2,-6.1,1011.6,-1.1,98,47,7.9,0.99,-0.11
2020/3/5,4,18,19,28,33,36,9,9.5,0.8,1006.2,-5.5,25,-67,10.9,0.73,-0.68
2020/3/9,18,29,32,34,35,39,36,17.1,8.7,1013.5,0.9,74,-20,14.9,-0.03,-1
2020/3/12,8,13,14,18,29,31,23,12.8,-2.1,1017.9,18.2,46,-15,17.9,-0.62,-0.79
2020/3/16,11,15,16,24,28,38,3,6.8,-2.7,1008.6,6.7,40,-16,21.9,-1,-0.05
2020/3/19,6,10,15,18,32,40,35,17.4,3.1,1003.4,-7,71,29,24.9,-0.83,0.55
2020/3/23,3,14,16,25,26,38,7,9.4,-10.4,1007.5,6.3,56,11,28.9,-0.13,0.99
2020/3/26,4,8,15,24,25,31,26,15.8,3.9,1016.5,-0.4,55,7,2.37,0.48,0.88
2020/3/30,4,9,10,13,24,27,22,9.2,5.8,1019.7,2.8,67,-29,6.37,0.98,0.21
2020/4/2,4,8,14,16,39,40,23,12.3,0,1009.3,14.4,33,-67,9.37,0.91,-0.41
2020/4/6,1,3,8,32,37,43,24,14.4,6.4,1009.9,0.6,52,-26,13.37,0.29,-0.96
2020/4/9,1,6,7,9,23,40,43,13.9,-2.7,1012.5,4.9,65,8,16.37,-0.34,-0.94
2020/4/13,1,5,6,27,33,38,11,7.4,-4.7,988.2,-21.1,97,24,20.37,-0.93,-0.37
2020/4/16,4,6,8,22,27,32,26,11.4,-5.7,1016.9,9.9,67,17,23.37,-0.97,0.26
2020/4/20,6,7,9,20,21,27,2,10.5,-4.5,1002.9,-10.2,99,40,27.37,-0.44,0.9
2020/4/23,6,22,38,40,41,42,35,13.2,0.7,1002.6,1.2,56,-5,0.84,0.18,0.98
2020/4/27,4,13,14,25,27,32,1,11.2,-8.5,1013.8,6.5,94,44,4.84,0.86,0.51
2020/4/30,7,12,15,21,40,42,32,19.5,2.3,1013,-0.6,70,9,7.84,1,-0.1
2020/5/4,1,20,30,32,35,37,33,20.1,-0.7,1002,-7,89,27,11.84,0.58,-0.81
2020/5/7,2,4,5,6,24,34,39,18.2,3,1012,5,47,-52,14.84,-0.02,-1
2020/5/11,3,9,21,31,41,42,18,23.4,0.2,999.3,0.6,69,-13,18.84,-0.76,-0.65
2020/5/14,8,26,28,32,41,43,14,22,-0.9,1013.3,9.4,45,-2,21.84,-1,-0.06
2020/5/18,3,10,20,23,29,43,22,19.6,-4.9,1005.1,5.5,97,36,25.84,-0.71,0.71
2020/5/21,4,12,17,18,23,41,28,13.5,0.6,1014,6.7,97,5,28.84,-0.15,0.99
2020/5/25,9,10,18,27,28,35,37,22.6,0.7,1006.4,-4,62,-1,3.31,0.65,0.76
2020/5/28,18,24,29,33,39,42,34,16.8,-6.7,1005.3,7,97,29,6.31,0.97,0.23
2020/6/1,5,7,9,17,24,35,36,20,-1.9,1007.5,-6.9,93,40,10.31,0.81,-0.58
2020/6/4,4,10,11,17,34,37,38,25.6,0,1002,0.5,60,-6,13.31,0.3,-0.95
2020/6/8,4,6,11,13,23,32,1,25,1.4,1013.7,6.6,67,9,17.31,-0.52,-0.86
2020/6/11,7,19,24,29,39,43,11,23.6,-2.6,1001.6,-8.4,97,33,20.31,-0.92,-0.38
2020/6/15,8,11,23,31,34,37,1,27.5,5,997.2,-1.8,74,-26,24.31,-0.9,0.44
2020/6/18,4,16,18,32,38,42,36,22.7,-0.9,1003.3,-1,76,20,27.31,-0.45,0.89
2020/6/22,11,18,24,27,37,38,15,18.3,-4,1003.8,-5.1,99,13,1.78,0.37,0.93
2020/6/25,8,15,17,24,26,38,27,22,-1.1,1004.5,-5.2,93,15,4.78,0.85,0.53
2020/6/29,18,24,32,34,37,41,22,26.1,4.2,1004.4,7.2,68,-28,8.78,0.96,-0.29
2020/7/2,5,9,13,16,17,34,37,27.8,2.5,1004,3.7,58,-26,11.78,0.59,-0.81
2020/7/6,6,22,28,30,35,37,8,26.5,0.9,1004.8,2,79,6,15.78,-0.21,-0.98
2020/7/9,1,6,7,9,31,37,43,22.7,-3.1,1007.7,5,97,19,18.78,-0.75,-0.66
2020/7/13,10,11,27,28,29,37,13,21.2,-3.4,1007.5,5.4,96,16,22.78,-0.99,0.13
2020/7/16,19,21,22,28,29,30,4,22.9,2.9,1005,5.9,79,-15,25.78,-0.72,0.7
2020/7/20,6,10,13,25,31,38,15,27.9,2.1,1008,0.1,76,-8,0.25,0.05,1
2020/7/23,1,17,25,28,32,42,26,22.5,-5.6,1005.8,1.4,99,18,3.25,0.64,0.77
2020/7/27,1,8,16,35,40,42,20,26.5,1.1,1010.5,-0.1,86,-10,7.25,1,0.03
2020/7/30,5,7,9,21,42,43,35,24.9,1.8,1012,-0.4,84,3,10.25,0.82,-0.57
2020/8/3,1,2,14,15,21,34,19,29.2,1.1,1010.3,0.2,62,-2,14.25,0.11,-0.99
2020/8/6,10,12,19,28,35,41,39,28.7,-1.2,1008.8,-3.8,74,2,17.25,-0.5,-0.86
2020/8/10,19,20,22,30,35,43,29,31.4,0.6,1009.9,3.1,71,1,21.25,-0.98,-0.19
2020/8/13,9,13,28,29,32,40,41,27,-0.9,1005.1,-3.6,99,9,24.25,-0.9,0.43
2020/8/17,6,11,12,34,36,41,43,31.4,-0.6,1006,-0.6,68,3,28.25,-0.27,0.96
2020/8/20,8,13,17,18,21,38,23,30.4,0,1007.9,0.6,70,6,1.72,0.36,0.93
